date,tweet_id,tweet_text,source,in_reply_to_screen_name,user_name,user_screen_name,location,user_url,n_followers,verified
2021-06-18 12:04:05,1405858854303379465,"@Santi_ABASCAL No no Abascal tú eres El Salvador de la Patria !!! Lo de los indultos 🤣🤣🤣 mira qué sois pesados ¿ 23 F ?? Armada indultado por un gobierno socialista … los fachas no dijeron ni muuuu , y algunos implicados más ,ascendieron en su rango militar ¿ los premiaron ? Vete a la 💩💩 https://t.co/5Gx79zhuIE",Twitter for iPhone,Santi_ABASCAL,toni,toni97476404,,https://twitter.com/toni97476404,0,False
2021-06-18 12:04:00,1405858835777130502,"@Santi_ABASCAL @mandarinaemma Vosotros la pusisteis obligatoria mediante una enmienda de vuestros tres senadores.

No seáis hipócritas porque me voy a cagar en vuestra madre.",Twitter for Android,Santi_ABASCAL,Sr. Maligno 👁️⃤,programamaligno,"Washington, DC",https://twitter.com/programamaligno,298,False
2021-06-18 12:03:49,1405858789396525057,@Santi_ABASCAL Yo estoy con vox en muchas cosas pero en esto de las mascarillas habéis hecho lo mismo o incluso peor que cualquiera no os las habéis quitado ni para dormir. Y encima aconsejando de vacunar venga... En esto no fardeis.,Twitter for Android,Santi_ABASCAL,AIMI,AIMI29019360,ESPAÑA,https://twitter.com/AIMI29019360,31,False
2021-06-18 12:03:38,1405858743926112261,"@Santi_ABASCAL Me gustaría saber cuánto ganaron el presidente y sus ministros en la venta de esas mascarillas,recordemos que ellos se hicieron con el control de las ventas.",Twitter for Android,Santi_ABASCAL,Silvanito🇪🇸🇪🇸🇪🇦🇪🇸🇪🇦🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,Silvani37066491,,https://twitter.com/Silvani37066491,33,False
2021-06-18 12:03:21,1405858672564113409,@Santi_ABASCAL @Julii1985 probé cachito https://t.co/2Fi6yrwRqH,Twitter for Android,Santi_ABASCAL,elquevolvio,elquevolvio1,sant Esteve de les roures...,https://twitter.com/elquevolvio1,1033,False
2021-06-18 12:03:00,1405858583481290753,"@Santi_ABASCAL @JCLS1844 Oye Santi, que gran presidente del gobierno hemos perdido contigo, y que mal lo hace todo Pedro Sanchez verdad?? Madura un poco y piensa en las chorradas que dices, que ya tienes una edad!",Twitter Web App,Santi_ABASCAL,🔫💫🦉🦕🥖,JuanitaAlba,,https://twitter.com/JuanitaAlba,5577,False
2021-06-18 12:02:54,1405858560135806978,@MrX02417567 @UnMundoFalaz @Santi_ABASCAL Eso es mentira. Quién te lo ha dicho?,Twitter for Android,MrX02417567,TECOLASTE,TECOLASTE,Mundo,https://twitter.com/TECOLASTE,4,False
2021-06-18 12:02:34,1405858474345574403,"@CarloNewhouse @Santi_ABASCAL Bueno al final parece que nos van a quitar el bozal y no va a ser porque hallan escuchado a los científicos, sino por sus intereses partidistas https://t.co/WtZnLtGCSs",Twitter for Android,CarloNewhouse,anthonygp🇪🇦💚🖤💚🇪🇦,anthgp,"Madrid, Comunidad de Madrid",https://twitter.com/anthgp,3469,False
2021-06-18 12:02:18,1405858405470846981,@BILBOA05524971 @Santi_ABASCAL Serás tu el más indicado para hablar de vagos,Twitter for Android,BILBOA05524971,A_bar ❌,adri_bar,,https://twitter.com/adri_bar,120,False
2021-06-18 12:01:42,1405858255478394881,"@TECOLASTE @UnMundoFalaz @Santi_ABASCAL Sabes que en Alemania, por ejemplo, un partido como vox estaría ilegalizado?",Twitter for iPhone,TECOLASTE,MrX,MrX02417567,,https://twitter.com/MrX02417567,71,False
2021-06-18 12:00:58,1405858069565820933,@juanrab2012 @Santi_ABASCAL @cibeles5 Una o dos,Twitter for Android,juanrab2012,TECOLASTE,TECOLASTE,Mundo,https://twitter.com/TECOLASTE,4,False
2021-06-18 12:00:55,1405858060132929539,@JOANVILLARROYA1 @Guiriguirivich @antonlosada @Santi_ABASCAL Que luego pagaremos UNOS MUCHOS...🤨,Twitter for Android,JOANVILLARROYA1,AlexGarcia,rocral2,,https://twitter.com/rocral2,42,False
2021-06-18 12:00:44,1405858012053524481,@sanchezdelreal @miguel75her @Santi_ABASCAL @mejoreszasca,Twitter for Android,sanchezdelreal,🄳🄸🄰🄱🄻🄾 ®,Diablito_Cule__,El Paraíso - Málaga ,https://twitter.com/Diablito_Cule__,1670,False
2021-06-18 12:00:23,1405857924187033604,"@Santi_ABASCAL En este caso, la razón siemprese da a los locos.
Un partido franquista que se dedica a apuntar,
para que otros disparen.
Vergüenza es una palabra que desconoces,
pero eres culpable de las amenazas y las
muertes racistas que hay en España.
Que no se te olvide.",Twitter Web App,Santi_ABASCAL,Xurde,Xanzana,,https://twitter.com/Xanzana,518,False
2021-06-18 11:59:42,1405857753202102272,"@Santi_ABASCAL ¡Claro ¡
Lo pedías siendo oposición con la incidencia más alta (y mayor riesgo) porque si se incrementaban los contagios y las muertes luego echabas la culpa al Gobierno social-comunista y te apuntabas otro tanto en nombre de la libertad.",Twitter for Android,Santi_ABASCAL,H,helenamoreno16,"Madrid, Comunidad de Madrid",https://twitter.com/helenamoreno16,103,False
2021-06-18 11:59:38,1405857734294130689,"@MrX02417567 @Santi_ABASCAL Si porque los que aún no nos hemos vacunado y tenemos sin detectar por ejemplo un cáncer, esos importamos menos que las 40 victimas mortales anuales de violencia machicaria.",Twitter for Android,MrX02417567,TECOLASTE,TECOLASTE,Mundo,https://twitter.com/TECOLASTE,4,False
2021-06-18 11:59:13,1405857632150249475,"@Santi_ABASCAL Entonces esto quiere decir que por fin Pedro Sánchez ""El Traidor"" se va a quitar la suya????",Twitter for Android,Santi_ABASCAL,Iván y tal,Ivnytal1,,https://twitter.com/Ivnytal1,2,False
2021-06-18 11:59:10,1405857618921508869,@Santi_ABASCAL De mercancías sabe mucho Zapatero que se pasea por Venezuela como uno más del cártel de los soles.,Twitter for iPhone,Santi_ABASCAL,Miguel Escriche,Miguel_escriche,"València, Espanya",https://twitter.com/Miguel_escriche,60,False
2021-06-18 11:58:04,1405857342785265665,"@Santi_ABASCAL VAGO TE SUENA UN ANTIGUO JEFE TUYO, EL DE LAS AZORES, EN ENDESA A 200.000 EUROS AÑO? PUES ESO. POR CIERTO PARA CUANDO LA DECLARACIÓN DE BIENES TUYA, Y DE TÚ BANDA?",Twitter Web App,Santi_ABASCAL,BILBOA. ❤️💛💜🌈✊✊,BILBOA05524971,,https://twitter.com/BILBOA05524971,1179,False
2021-06-18 11:58:02,1405857334216302603,"@CarloNewhouse @Santi_ABASCAL #SoloQuedaVox 
#LevantadoEspaña 🇪🇸
#Teamvox⚔️💚⚔️",Twitter for iPhone,CarloNewhouse,🔬👩‍⚕️,ChandhraBlue,En un continuo viaje ,https://twitter.com/ChandhraBlue,6053,False
2021-06-18 11:57:49,1405857280583733248,"@VicenteGPa @MJesusCalderon @Santi_ABASCAL @Macarena_Olona Si, se han tirado dos a saco. Veremos a ver sin pandemia como va a ser el acoso. 🤦‍♀️🤦‍♀️🤦‍♀️",Twitter for iPhone,VicenteGPa,María,MaraCapdevila4,,https://twitter.com/MaraCapdevila4,852,False
